Number,Level,Vocabulary,Wordclass,Guide
1310,5급,안정적01∙ 안정적02,관형사∙ 명사,안정적 운영
1311,5급,알뜰,명사,알뜰 주부
1312,5급,알몸,명사,알몸 시위
1313,5급,알아차리다,동사,사실을 알아차리다
1314,5급,알칼리성,명사,알칼리성 비누
1315,5급,암벽,명사,암벽을 타다
1316,5급,앞지르다,동사,앞지르는 사람
1317,5급,애교,명사,애교를 떨다
1318,5급,애국,명사,애국 운동
1319,5급,애니메이션,명사,애니메이션을 보다
1320,5급,애매하다02,형용사,애매한 태도
1321,5급,애완,명사,애완으로 기르다
1322,5급,애완견,명사,애완견을 기르다
1323,5급,애용,명사,국산품 애용
1324,5급,애칭,명사,애칭을 부르다
1325,5급,애타다,동사,애타는 심정
1326,5급,-액,접사,수출액
1327,5급,액체,명사,액체 상태
1328,5급,야단치다,동사,아이를 야단치다
1329,5급,야무지다,형용사,야무진 성격
1330,5급,야생,명사,야생 동물
1331,5급,야영,명사,야영 훈련
1332,5급,야유회,명사,야유회를 즐기다
1333,5급,약자01,명사,약자를 보호하다
1334,5급,약화,명사,세력 약화
1335,5급,약효,명사,약효가 나타나다
1336,5급,얄밉다,형용사,얄미운 사람
1337,5급,양07,의존명사,이영희 양
1338,5급,양가00,명사,양가 부모님
1339,5급,양로원,명사,양로원을 방문하다
1340,5급,양반,명사,양반 계층
1341,5급,양손,명사,양손을 잡다
1342,5급,양식01,명사,양식을 갖추다
1343,5급,양육,명사,자녀 양육
1344,5급,양초,명사,양초를 켜다
1345,5급,양치,명사,불소 양치
1346,5급,양해,명사,양해를 구하다
1347,5급,어간,명사,어간을 밝히다
1348,5급,어둑어둑하다,형용사,어둑어둑한 밤
1349,5급,어루만지다,동사,볼을 어루만지다
1350,5급,어린이집,명사,어린이집에 가다
1351,5급,어미01,명사,어미 노릇
1352,5급,어미02,명사,어미가 불규칙하다
1353,5급,어순,명사,어순 배열
1354,5급,어업,명사,어업의 중심지
1355,5급,어우러지다,동사,함께 어우러지다
1356,5급,어원,명사,단어의 어원
1357,5급,어이없다,형용사,어이없는 표정
1358,5급,어지르다,동사,어지르는 습관
1359,5급,어찌,부사,
1360,5급,-어치,접사,값어치
1361,5급,어학,명사,어학 분야
1362,5급,억누르다,동사,감정을 억누르다
1363,5급,억제,명사,감정 억제
1364,5급,언론인,명사,언론인 출신
1365,5급,언짢다,형용사,기분이 언짢다
1366,5급,얹히다,동사,책이 얹히다
1367,5급,얼어붙다,동사,얼어붙은 강
1368,5급,얽히다,동사,실이 얽히다
1369,5급,엄격히,부사,엄격히 규제하다
1370,5급,엄살,명사,엄살을 부리다
1371,5급,엄지손가락,명사,엄지손가락을 들다
1372,5급,엄청,부사,엄청 크다
1373,5급,엄하다,형용사,규칙이 엄하다
1374,5급,-업,접사,건설업
1375,5급,엉엉,부사,엉엉 울다
1376,5급,에어로빅,명사,에어로빅 동작
1377,5급,여드레,명사,여드레가 되다
1378,5급,여러모로,부사,여러모로 기쁘다
1379,5급,여론,명사,여론 조사
1380,5급,여사,명사,김 여사
1381,5급,여우01,명사,여우의 꼬리
1382,5급,여전하다,형용사,여전한 성격
1383,5급,여정02,명사,여정을 마치다
1384,5급,여태,부사,여태 자다
1385,5급,역01,명사,역을 맡다
1386,5급,엮이다,동사,책이 엮이다
1387,5급,연03,명사,연을 날리다
1388,5급,연금01,명사,연금 혜택
1389,5급,연날리기,명사,연날리기를 즐기다
1390,5급,연대02,명사,연대 책임
1391,5급,연령층,명사,다양한 연령층
1392,5급,연말연시,명사,연말연시 행사
1393,5급,연상02,명사,연상 작용
1394,5급,연수,명사,사법 연수
1395,5급,연예,명사,연예 소식
1396,5급,연일01/연일02,명사/부사,연일 계속되다
1397,5급,연주자,명사,피아노 연주자
1398,5급,연중,명사,연중 강우량
1399,5급,연평균,명사,연평균 기온
1400,5급,연하,명사,연하의 남자
1401,5급,열03,명사,열과 행
1402,5급,열대,명사,열대 지방
1403,5급,열대야,명사,열대야 현상
1404,5급,열등감,명사,열등감을 느끼다
1405,5급,열람실,명사,도서관 열람실
1406,5급,열량,명사,열량 섭취
1407,5급,열렬하다,형용사,열렬한 팬
1408,5급,열성,명사,열성 팬
1409,5급,열의,명사,열의를 보이다
1410,5급,염소01,명사,염소를 몰다
1411,5급,엿새,명사,엿새가 지나다
1412,5급,영양가,명사,영양가가 풍부하다
1413,5급,영양소,명사,영양소를 보존하다
1414,5급,영화제,명사,영화제가 개막되다
1415,5급,옆구리,명사,옆구리가 아프다
1416,5급,예년,명사,예년 수준
1417,5급,예능,명사,예능 프로그램
1418,5급,예문,명사,예문을 만들다
1419,5급,예물,명사,예물 시계
1420,5급,예민하다,형용사,성격이 예민하다
1421,5급,예술품,명사,예술품을 감상하다
1422,5급,예시01,명사,예시를 들다
1423,5급,예언,명사,예언이 적중하다
1424,5급,예외적01∙ 예외적02,관형사∙ 명사,예외적 현상
1425,5급,예전,명사,예전 모습
1426,5급,예정일,명사,예정일이 임박하다
1427,5급,옛말00,명사,옛말 그대로
1428,5급,오누이,명사,오누이 사이
1429,5급,오디오,명사,오디오를 끄다
1430,5급,오래가다,동사,감기가 오래가다
1431,5급,오류,명사,오류를 범하다
1432,5급,오름세,명사,오름세가 지속되다
1433,5급,오리다,동사,색종이를 오리다
1434,5급,오만00,명사,오만이 느껴지다
1435,5급,오줌,명사,오줌을 싸다
1436,5급,오케스트라,명사,오케스트라 공연
1437,5급,온난화,명사,지구 온난화
1438,5급,온대,명사,온대 기후
1439,5급,온돌,명사,온돌 침대
1440,5급,온수,명사,온수가 나오다
1441,5급,온전히,부사,온전히 보관하다
1442,5급,온화하다,형용사,온화한 겨울
1443,5급,옷감,명사,고급 옷감
1444,5급,완곡하다,형용사,완곡한 표현
1445,5급,완공,명사,완공 예정
1446,5급,완료,명사,준비 완료
1447,5급,완성도,명사,완성도가 높다
1448,5급,완치,명사,난치병 완치
1449,5급,완쾌,명사,완쾌를 빌다
1450,5급,왕따00,명사,왕따를 당하다
1451,5급,왕래,명사,왕래가 잦다
1452,5급,왕자01,명사,왕자가 태어나다
1453,5급,외동딸,명사,외동딸을 기르다
1454,5급,외동아들,명사,외동아들을 기르다
1455,5급,외래,명사,외래 문물
1456,5급,외래어,명사,외래어를 쓰다
1457,5급,외무,명사,외무 장관
1458,5급,외식비,명사,외식비가 많다
1459,5급,외양,명사,외양이 아름답다
1460,5급,외향적01∙ 외향적02,관형사∙ 명사,외향적 성격
1461,5급,외화01,명사,외화 송금
1462,5급,요령,명사,요령이 생기다
1463,5급,요원,명사,비밀 요원
1464,5급,욕구,명사,욕구 충족
1465,5급,욕설,명사,욕설을 뱉다
1466,5급,용기02,명사,용기에 담다
1467,5급,용량,명사,용량이 크다
1468,5급,용지,명사,복사 용지
1469,5급,우기,명사,사막의 우기
1470,5급,우대,명사,우대 조건
1471,5급,우두커니,부사,우두커니 서다
1472,5급,우량,명사,우량 품종
1473,5급,우르르,부사,우르르 몰려가다
1474,5급,우선시00,명사,능력을 우선시하다
1475,5급,우수성,명사,우수성이 돋보이다
1476,5급,우울증,명사,우울증을 앓다
1477,5급,우유부단,명사,
1478,5급,운명적01∙ 운명적02,관형사∙ 명사,운명적인 만남
1479,5급,운송,명사,운송이 빠르다
1480,5급,운수업,명사,운수업이 발달하다
1481,5급,운전자,명사,음주 운전자
1482,5급,울타리,명사,울타리를 치다
1483,5급,원망,명사,원망이 쌓이다
1484,5급,원본,명사,원본 서류
1485,5급,원산지,명사,원산지를 밝히다
1486,5급,원수03,명사,원수를 갚다
1487,5급,원유,명사,원유를 수입하다
1488,5급,원자력,명사,원자력 발전
1489,5급,원작,명사,원작 소설
1490,5급,원장01,명사,병원 원장
1491,5급,원형02,명사,원형 탁자
1492,5급,원화,명사,원화로 환전하다
1493,5급,위04,명사,위가 쓰리다
1494,5급,위급하다,형용사,위급한 상황
1495,5급,위법,명사,위법 행위
1496,5급,위생,명사,위생 관리
1497,5급,위염,명사,위염에 걸리다
1498,5급,위주,명사,입시 위주
1499,5급,유기농,명사,유기농 식물
1500,5급,유래,명사,유래가 깊다
1501,5급,유망,명사,유망 직종
1502,5급,유사02,명사,유사 제품
1503,5급,유심히,부사,유심히 살피다
1504,5급,유아01,명사,유아 시절
1505,5급,유연하다01,형용사,몸이 유연하다
1506,5급,유용01,명사,유용 정보
1507,5급,유의,명사,유의 사항
1508,5급,유익,명사,유익한 이야기
1509,5급,유전자,명사,유전자를 조작하다
1510,5급,유출,명사,원유 유출
1511,5급,유해,명사,유해 물질
1512,5급,유효,명사,유효 기간
1513,5급,육류,명사,육류를 섭취하다
1514,5급,육상,명사,육상 경기
1515,5급,육식,명사,육식을 금하다
1516,5급,육아,명사,육아 문제
1517,5급,윤,명사,윤이 나다
1518,5급,윤리,명사,윤리 의식
1519,5급,으레,부사,
1520,5급,으르다,동사,으르는 말투
1521,5급,은퇴,명사,은퇴 발표
1522,5급,읊다,동사,시를 읊다
1523,5급,음00,명사,소리
1524,5급,음질,명사,깨끗한 음질
1525,5급,음치,명사,음치 클리닉
1526,5급,응급,명사,응급 치료
1527,5급,응급조치00,명사,응급조치를 취하다
1528,5급,응답자,명사,설문 응답자
1529,5급,응모,명사,응모 기간
1530,5급,응용,명사,응용 학문
1531,5급,응하다,동사,협상에 응하다
1532,5급,의과,명사,의과 대학
1533,5급,의대,명사,의대에 진학하다
1534,5급,의료,명사,의료 행위
1535,5급,의사소통,명사,의사소통 능력
1536,5급,의성어,명사,언어
1537,5급,의식주,명사,의식주 문제
1538,5급,의약품,명사,의약품을 판매하다
1539,5급,의외로,부사,의외로 많다
1540,5급,의의,명사,의의를 갖다
1541,5급,의태어,명사,언어
1542,5급,의하다,동사,소문에 의하면
1543,5급,의학,명사,의학을 전공하다
1544,5급,이04,의존명사,말하는 이
1545,5급,이것저것01,명사,이것저것 묻다
1546,5급,이기주의,명사,이기주의가 팽배하다
1547,5급,이득,명사,막대한 이득
1548,5급,이듬해,명사,이듬해 봄
1549,5급,이래02,의존명사,건국 이래
1550,5급,이레,명사,이레가 지나다
1551,5급,이론적01∙ 이론적02,관형사∙ 명사,이론적 접근
1552,5급,이루01,부사,이루 말할 수 없다
1553,5급,이륙,명사,비행기 이륙
1554,5급,이름나다,동사,이름난 가수
1555,5급,이면지,명사,이면지로 활용하다
1556,5급,이상형,명사,이상형을 만나다
1557,5급,이성적01∙ 이성적02,관형사∙ 명사,이성적 판단
1558,5급,이슬람교,명사,이슬람교를 믿다
1559,5급,이어서,부사,이어서 시작되다
1560,5급,이어폰,명사,이어폰으로 듣다
1561,5급,이열치열,명사,
1562,5급,이중,명사,이중으로 등록하다
1563,5급,이직,명사,이직을 고려하다
1564,5급,이치,명사,하늘의 이치
1565,5급,이혼율00,명사,이혼율이 증가하다
1566,5급,인02,명사,사 인 가족
1567,5급,인공위성,명사,인공위성을 쏘다
1568,5급,인근,명사,인근 지역
1569,5급,인내심,명사,인내심이 강하다
1570,5급,인명00,명사,인명 피해
1571,5급,인문계00,명사,인문계 고등학교
1572,5급,인사01,명사,유명 인사
1573,5급,인사03,명사,인사 관리
1574,5급,인상착의,명사,범인의 인상착의
1575,5급,인색,명사,남에게 인색하다
1576,5급,인성,명사,인성 교육
1577,5급,인종,명사,소수 인종
1578,5급,인지03,명사,인지 능력
1579,5급,인출기00,명사,현금 인출기
1580,5급,인턴,명사,인턴으로 일하다
1581,5급,인파,명사,인파가 몰리다
1582,5급,일간지,명사,일간지를 보다
1583,5급,일거양득,명사,
1584,5급,일과,명사,하루 일과
1585,5급,일광욕,명사,일광욕을 즐기다
1586,5급,일그러지다,동사,표정이 일그러지다
1587,5급,일다,동사,물결이 일다
1588,5급,일류,명사,일류 대학
1589,5급,일리,명사,일리가 있다
1590,5급,일반석,명사,일반석에 앉다
1591,5급,일방적01∙ 일방적02,관형사∙ 명사,일방적 주장
1592,5급,일시01/일 시02,명사/부사,일시 귀국하다
1593,5급,일자02,명사,시험 일자
1594,5급,일주,명사,세계 일주
1595,5급,일화,명사,유명한 일화
1596,5급,임대,명사,임대 아파트
1597,5급,임산부,명사,만삭의 임산부
1598,5급,입가,명사,입가의 미소
1599,5급,입실,명사,고사장 입실
1600,5급,입지00,명사,입지 조건
1601,5급,잇몸,명사,잇몸이 아프다
1602,5급,자국01,명사,눈물 자국
1603,5급,자국02,명사,자국으로 돌아가다
1604,5급,자극적01∙ 자극적02,관형사∙ 명사,자극적 음식
1605,5급,자금,명사,결혼 자금
1606,5급,자네,대명사,
1607,5급,자모,명사,한글 자모
1608,5급,자상하다,형용사,자상한 성격
1609,5급,자선,명사,자선 공연
1610,5급,자손,명사,직계 자손
1611,5급,자연계01,명사,자연계 학과
1612,5급,자연재해,명사,자연재해가 일어나다
1613,5급,자영업,명사,자영업에 종사하다
1614,5급,자영업자,명사,자영업자로 일하다
1615,5급,자외선,명사,자외선이 강하다
1616,5급,자원00,명사,자원으로 입대하다
1617,5급,자원봉사,명사,자원봉사 활동
1618,5급,자원봉사자,명사,자원봉사자를 모집하다
1619,5급,자율성,명사,자율성이 보장되다
1620,5급,자음,명사,모음과 자음
1621,5급,자자손손,명사,
1622,5급,자정01,명사,자정 무렵
1623,5급,자제02,명사,자제가 필요하다
1624,5급,자주00,명사,자주 독립
1625,5급,자체,명사,자체 점검
1626,5급,자치,명사,지방 자치
1627,5급,-작,접사,대표작
1628,5급,작별,명사,작별 인사
1629,5급,작성자,명사,보고서 작성자
1630,5급,작심삼일,명사,
1631,5급,잔고,명사,예금 잔고
1632,5급,잔돈01,명사,잔돈으로 바꾸다
1633,5급,잔인하다,형용사,잔인한 행동
1634,5급,잔잔하다,형용사,잔잔한 호수
1635,5급,잠꼬대,명사,잠꼬대가 심하다
1636,5급,잠자리01,명사,잠자리를 펴다
1637,5급,잠자코,부사,잠자코 있다
1638,5급,잡담,명사,잡담을 나누다
1639,5급,잡아가다,동사,범인을 잡아가다
1640,5급,잡아끌다,동사,손목을 잡아끌다
1641,5급,잡아내다,동사,약점을 잡아내다
1642,5급,잡음,명사,잡음이 들리다
1643,5급,잡초,명사,잡초를 뽑다
1644,5급,잡화,명사,잡화 매장
1645,5급,장03,명사,제1장
1646,5급,-장03,접사,이사장
1647,5급,-장04,접사,단어장
1648,5급,장05,명사,대화의 장
1649,5급,장06,명사,장이 막히다
1650,5급,장07,명사,장을 담그다
1651,5급,-장08,접사,삼일장
1652,5급,장군01,명사,장군의 명령
1653,5급,장기01,명사,장기 자랑
1654,5급,장기02,명사,장기 계약
1655,5급,장기04,명사,장기를 기증하다
1656,5급,장년,명사,장년 남성
1657,5급,장단01,명사,판소리 장단
1658,5급,장래성,명사,장래성이 있다
1659,5급,장례,명사,장례를 치르다
1660,5급,장만,명사,음식 장만
1661,5급,장바구니,명사,장바구니가 무겁다
1662,5급,장비,명사,촬영 장비
1663,5급,장시간,명사,장시간이 걸리다
1664,5급,장애물,명사,장애물을 넘다
1665,5급,장치,명사,도청 장치
1666,5급,장학생,명사,국비 장학생
1667,5급,잦다02,형용사,기침이 잦다
1668,5급,재개발,명사,재개발 지역
1669,5급,재고02,명사,재고 정리
1670,5급,재난,명사,재난을 피하다
1671,5급,재단00,명사,재단을 설립하다
1672,5급,재력,명사,재력을 얻다
1673,5급,재물,명사,재물을 모으다
1674,5급,재벌,명사,재벌 총수
1675,5급,재빠르다,형용사,동작이 재빠르다
1676,5급,재수01,명사,재수 학원
1677,5급,재정적01∙ 재정적02,관형사∙ 명사,재정적 지원
1678,5급,재질,명사,금속 재질
1679,5급,재촉,명사,재촉을 받다
1680,5급,재충전,명사,재충전을 시키다
1681,5급,재택00,명사,재택에서 일하다
1682,5급,재해,명사,재해를 당하다
1683,5급,재혼,명사,재혼 부부
1684,5급,저가,명사,저가 항공
1685,5급,저고리,명사,저고리를 입다
1686,5급,저기압,명사,저기압과 고기압
1687,5급,저런03,감탄사,
1688,5급,저리다,형용사,다리가 저리다
1689,5급,저물다,동사,날이 저물다
1690,5급,저출산,명사,저출산 문제
1691,5급,저하01,명사,시력 저하
1692,5급,저학력00,명사,저학력과 고학력
1693,5급,저혈압,명사,저혈압과 고혈압
1694,5급,적금,명사,적금 통장
1695,5급,적령기,명사,결혼 적령기
1696,5급,적립,명사,포인트 적립
1697,5급,적색,명사,색
1698,5급,적시다,동사,수건을 적시다
1699,5급,적절히,부사,적절히 이용하다
1700,5급,적합,명사,적합 판정
1701,5급,-전02,접사,사진전
1702,5급,전구,명사,전구를 갈다
1703,5급,전기02,명사,전기와 후기
1704,5급,전년,명사,전년 대비
1705,5급,전등,명사,전등을 켜다
1706,5급,전략,명사,전략을 세우다
1707,5급,전력00,명사,전력 소비량
1708,5급,전문성,명사,전문성이 높다
1709,5급,전반,명사,사회 전반
1710,5급,전송01,명사,사진 전송
1711,5급,전시관,명사,전시관을 구경하다
1712,5급,전액,명사,전액 환불
1713,5급,전염,명사,감기 전염
1714,5급,전염병,명사,전염병에 걸리다
1715,5급,전자01,명사,전자와 후자
1716,5급,전쟁터,명사,전쟁터에 나가다
1717,5급,전적01∙전적02,관형사∙ 명사,전적인 책임
1718,5급,전통문화,명사,전통문화를 계승하다
1719,5급,전학,명사,전학을 가다
1720,5급,전형적01∙ 전형적02,관형사∙ 명사,전형적인 인물
1721,5급,전환,명사,기분 전환
1722,5급,전환점,명사,인생의 전환점
1723,5급,절다02,동사,다리를 절다
1724,5급,절벽,명사,절벽을 오르다
1725,5급,절이다,동사,소금에 절이다
1726,5급,절정,명사,인기 절정
1727,5급,점치다,동사,미래를 점치다
1728,5급,점프,명사,점프 동작
1729,5급,정02,부사,
1730,5급,정겹다,형용사,정겨운 목소리
1731,5급,정규직,명사,정규직 사원
1732,5급,정년퇴직,명사,정년퇴직을 맞다
1733,5급,정답다,형용사,정다운 얼굴
1734,5급,정상03,명사,산 정상
1735,5급,정서,명사,정서 불안
1736,5급,정성껏,부사,정성껏 준비하다
1737,5급,정성스럽다,형용사,정성스러운 기도
1738,5급,정신과,명사,정신과 치료
1739,5급,정월,명사,정월 대보름
1740,5급,정의01,명사,정의의 사도
1741,5급,정전,명사,정전 사고
1742,5급,정중하다,형용사,정중한 자세
1743,5급,정체02,명사,정체가 심하다
1744,5급,정치가,명사,정치가를 뽑다
1745,5급,정확성,명사,논리적 정확성
1746,5급,-제01,접사,관료제
1747,5급,-제03,접사,한국제
1748,5급,제값,명사,제값을 내다
1749,5급,제과,명사,제과 제빵
1750,5급,제기02,명사,문제 제기
1751,5급,제대,명사,군 제대
1752,5급,제멋대로,부사,제멋대로 굴다
1753,5급,제비,명사,제비가 날다
1754,5급,제약02,명사,제약 회사
1755,5급,제작자,명사,영화 제작자
1756,5급,제조,명사,자동차 제조
1757,5급,제조업,명사,자동차 제조업
1758,5급,조04,의존명사,헌법 제1조
1759,5급,조05,명사/의존명사,조를 짜다
1760,5급,조각02,명사,조각 작품
1761,5급,조개,명사,조개를 캐다
1762,5급,조국,명사,조국을 떠나다
1763,5급,조그마하다,형용사,조그마한 손
1764,5급,조르다01,동사,목을 조르다
1765,5급,조리법,명사,찌개 조리법
1766,5급,조리사,명사,한식 조리사
1767,5급,조사02,명사,조사와 어미
1768,5급,조선,명사,나라
1769,5급,조의금,명사,조의금을 전하다
1770,5급,조이다,동사,나사를 조이다
1771,5급,조종사,명사,비행기 조종사
1772,5급,조직,명사,조직을 구성하다
1773,5급,조퇴,명사,조퇴가 잦다
1774,5급,조합,명사,색 조합
1775,5급,조회02,명사,비밀번호 조회
1776,5급,존댓말,명사,반말과 존댓말
1777,5급,졸리다02,동사,목이 졸리다
1778,5급,졸이다,동사,국을 졸이다
1779,5급,종02,명사,토마토의 종
1780,5급,종03,명사,종이 울리다
1781,5급,종료,명사,경기 종료
1782,5급,종목,명사,경기 종목
1783,5급,종착역,명사,기차의 종착역
1784,5급,좌우명,명사,좌우명으로 삼다
1785,5급,좌절,명사,좌절을 겪다
1786,5급,죄책감,명사,죄책감을 느끼다
1787,5급,주01/주02,명사/관형사,주를 이루다
1788,5급,주03/주00,명사/의존명사,우량주 50주
1789,5급,주가,명사,주가가 오르다
1790,5급,주거,명사,주거 공간
1791,5급,주거비,명사,주거비를 아끼다
1792,5급,주거지,명사,주거지를 옮기다
1793,5급,주관01,명사,정부 주관
1794,5급,주관02,명사,주관이 뚜렷하다
1795,5급,주기01,명사,일 년 주기
1796,5급,주년,의존명사,오십 주년
1797,5급,주도,명사,주도 세력
1798,5급,주도적01∙ 주도적02,관형사∙ 명사,주도적 역할
1799,5급,주되다,동사,주된 이유
1800,5급,주례,명사,결혼식 주례
1801,5급,주류01,명사,주류를 따르다
1802,5급,주류02,명사,주류를 구입하다
1803,5급,주름살,명사,주름살이 생기다
1804,5급,주무르다,동사,어깨를 주무르다
1805,5급,주방장,명사,주방장이 요리하다
1806,5급,주식01,명사,주식으로 먹다
1807,5급,주식회사,명사,주식회사를 운영하다
1808,5급,주어,명사,주어와 목적어
1809,5급,주연01,명사,주연 배우
1810,5급,주의01,명사,이념
1811,5급,주재료,명사,음식의 주재료
1812,5급,주택가,명사,주택가 지역
1813,5급,준수하다01,형용사,준수한 용모
1814,5급,줄다리기,명사,줄다리기 경기
1815,5급,줄줄이,부사,줄줄이 이어지다
1816,5급,줄짓다,동사,줄지어 달리다
1817,5급,중개,명사,부동산 중개
1818,5급,중개인,명사,부동산 중개인
1819,5급,중계,명사,텔레비전 중계
1820,5급,중년,명사,중년 신사
1821,5급,중략,명사,이하 중략
1822,5급,중립적01∙ 중립적02,관형사∙ 명사,중립적 태도
1823,5급,중매,명사,중매로 만나다
1824,5급,중복02,명사,중복 결제
1825,5급,중상03,명사,중상을 당하다
1826,5급,중성01,명사,중성 용액
1827,5급,중세,명사,중세 시대
1828,5급,중시,명사,환경 중시
1829,5급,중요시,명사,개성 중요시
1830,5급,중지01,명사,사용 중지
1831,5급,즈음,의존명사,새벽 즈음
1832,5급,-증01,접사,가려움증
1833,5급,증권,명사,보험 증권
1834,5급,증오,명사,증오를 느끼다
1835,5급,-지04,접사,포장지
1836,5급,-지05,접사,주간지
1837,5급,지구촌,명사,지구촌 축제
1838,5급,지다03,동사,노을이 지다
1839,5급,지르다02,동사,불을 지르다
1840,5급,지리,명사,지리에 밝다
1841,5급,지면02,명사,신문의 지면
1842,5급,지명01,명사,지명의 유래
1843,5급,지사01,명사,해외 지사
1844,5급,지상01,명사,지상 주차장
1845,5급,지속,명사,지속 시간
1846,5급,지속적01∙ 지속적02,관형사∙ 명사,지속적 발전
1847,5급,지수,명사,물가 지수
1848,5급,지연02,명사,출발 지연
1849,5급,지원서,명사,지원서를 제출하다
1850,5급,지원자,명사,입사 지원자
1851,5급,지장01,명사,지장을 초래하다
1852,5급,지점01,명사,은행 지점
1853,5급,지점02,명사,출발 지점
1854,5급,지지02,명사,지지를 얻다
1855,5급,지표02,명사,지표를 설정하다
1856,5급,지형,명사,지형이 험하다
1857,5급,직02,명사,공무원 직
1858,5급,직선적01∙ 직선적02,관형사∙ 명사,직선적 성격
1859,5급,직위,명사,직위가 높다
1860,5급,직전,명사,퇴근 직전
1861,5급,직종,명사,전문 직종
1862,5급,진공청소기,명사,진공청소기로 청소하다
1863,5급,진급,명사,진급이 빠르다
1864,5급,진땀,명사,진땀이 흐르다
1865,5급,진료,명사,진료를 받다
1866,5급,진수성찬,명사,
1867,5급,진영,명사,보수 진영
1868,5급,진입,명사,순위권 진입
1869,5급,진정02,명사,진정으로 사랑하다
1870,5급,진지01,명사,진지를 드시다
1871,5급,진화01,명사,인간의 진화
1872,5급,진흙,명사,진흙이 묻다
1873,5급,질기다,형용사,고기가 질기다
1874,5급,질리다,동사,음식에 질리다
1875,5급,질적01∙질적02,관형사∙ 명사,질적 성장
1876,5급,질환,명사,호흡기 질환
1877,5급,집값,명사,집값이 오르다
1878,5급,집단적01∙ 집단적02,관형사∙ 명사,집단적 행동
1879,5급,집중력,명사,집중력이 떨어지다
1880,5급,집집,명사,집집을 방문하다
1881,5급,집착,명사,집착을 버리다
1882,5급,짓누르다,동사,가슴을 짓누르다
1883,5급,짓밟히다,동사,발길에 짓밟히다
1884,5급,징그럽다,형용사,징그러운 장면
1885,5급,짜릿하다,형용사,손끝이 짜릿하다
1886,5급,짝사랑,명사,짝사랑이 이루어지다
1887,5급,짭짤하다,형용사,국물이 짭짤하다
1888,5급,쪼개다,동사,반으로 쪼개다
1889,5급,쪼다02,동사,부리로 쪼다
1890,5급,쪽지,명사,쪽지 시험
1891,5급,쯧쯧01/쯧02,부사/감탄사,혀를 쯧쯧 차다
1892,5급,찌꺼기,명사,음식물 찌꺼기
1893,5급,찜,명사,찜 요리
1894,5급,찜질방,명사,찜질방에 가다
1895,5급,찡하다01/ 찡하다02,동사/형용사,코끝이 찡하다
1896,5급,찢기다,동사,셔츠가 찢기다
1897,5급,차03,명사,실력 차
1898,5급,차근차근,부사,차근차근 말하다
1899,5급,차단,명사,자외선 차단
1900,5급,차례02,명사,차례를 지내다
1901,5급,차림,명사,정장 차림
1902,5급,차별화,명사,품질의 차별화
1903,5급,차분하다,형용사,성격이 차분하다
1904,5급,차분히,부사,차분히 설명하다
1905,5급,차장01,명사,차장으로 승진하다
1906,5급,차지,명사,아이들 차지
1907,5급,착용,명사,안전띠 착용
1908,5급,찰칵,부사,찰칵 소리
1909,5급,참-,접사,참사랑
1910,5급,참가자,명사,참가자를 모집하다
1911,5급,참맛,명사,여행의 참맛
1912,5급,참새,명사,참새가 날다
1913,5급,참신하다,형용사,참신한 생각
1914,5급,참을성,명사,참을성이 강하다
1915,5급,참치,명사,참치 회
1916,5급,찹쌀,명사,찹쌀로 밥하다
1917,5급,창업,명사,회사 창업
1918,5급,창의력,명사,창의력을 키우다
1919,5급,창의적01∙ 창의적02,관형사∙ 명사,창의적인 생각
1920,5급,창조적01∙ 창조적02,관형사∙ 명사,창조적인 문화
1921,5급,찾아들다,동사,평화가 찾아들다
1922,5급,채03,의존명사,집 한 채
1923,5급,채식,명사,채식 다이어트
1924,5급,채용,명사,채용 공고
1925,5급,채팅,명사,화상 채팅
1926,5급,-책00,접사,해결책
1927,5급,책자,명사,안내 책자
1928,5급,처00,명사,각 처의 참모
1929,5급,처치,명사,처치가 곤란하다
1930,5급,척척02,부사,척척 대답하다
1931,5급,천01,명사,천이 얇다
1932,5급,천생연분,명사,
1933,5급,천연,명사,천연 향료
1934,5급,천차만별,명사,
1935,5급,철03,명사,철을 녹이다
1936,5급,철저,명사,철저한 대비
1937,5급,철학,명사,동양 철학
1938,5급,철학자,명사,직업
1939,5급,철학적01∙ 철학적02,관형사∙ 명사,철학적인 문제
1940,5급,첨가,명사,색소 첨가
1941,5급,첫인사,명사,첫인사를 나누다
1942,5급,첫차,명사,첫차를 타다
1943,5급,청각,명사,청각 장애
1944,5급,청구,명사,요금 청구
1945,5급,청색,명사,색
1946,5급,청자,명사,화자와 청자
1947,5급,청춘,명사,청춘을 즐기다
1948,5급,청취자,명사,청취자의 사연
1949,5급,-체,접사,기업체
1950,5급,체감,명사,체감 온도
1951,5급,체격,명사,체격이 크다
1952,5급,체계적01∙ 체계적02,관형사∙ 명사,체계적인 관리
1953,5급,체념,명사,체념에 빠지다
1954,5급,체류,명사,체류 기간
1955,5급,체육,명사,체육 시설
1956,5급,체증,명사,교통 체증
1957,5급,체질,명사,체질 개선
1958,5급,체크,명사,지각 체크
1959,5급,체형,명사,통통한 체형
1960,5급,초01,명사,초를 켜다
1961,5급,초고속,명사,초고속 인터넷
1962,5급,초과,명사,정원 초과
1963,5급,초대01,명사,초대 대통령
1964,5급,초등,명사,초등 교과
1965,5급,초라하다,형용사,모습이 초라하다
1966,5급,초면,명사,초면에 실례하다
1967,5급,초상01,명사,초상을 치르다
1968,5급,초순,명사,10월 초순
