Number,Level,Vocabulary,Wordclass,Guide
1949,4급,출신,명사,서울 출신
1950,4급,출연02,명사,드라마 출연
1951,4급,출판,명사,도서 출판
1952,4급,출현,명사,출현 시기
1953,4급,충격,명사,충격을 받다
1954,4급,충격적01∙ 충격적02,관형사∙ 명사,충격적인 사실
1955,4급,충고,명사,충고를 듣다
1956,4급,충돌,명사,자동차 충돌
1957,4급,취업,명사,취업 준비
1958,4급,취재,명사,취재 기자
1959,4급,측,의존명사,학교 측학용품
1960,4급,측면,명사,오른쪽 측면
1961,4급,치다01,동사,눈보라가 치다
1962,4급,치다04,동사,후추를 치다
1963,4급,친아들,명사,친아들처럼 대하다
1964,4급,친아버지,명사,친아버지를 찾다
1965,4급,친어머니,명사,친어머니로 생각하다
1966,4급,친언니,명사,친언니와 닮다
1967,4급,친오빠,명사,친오빠와 살다
1968,4급,친정,명사,친정 부모님
1969,4급,침,명사,침을 뱉다
1970,4급,침묵,명사,침묵을 깨다
1971,4급,캄캄하다,형용사,밖이 캄캄하다
1972,4급,캠페인,명사,캠페인을 벌이다
1973,4급,커다랗다,형용사,덩치가 커다랗다
1974,4급,커트,명사,커트 머리
1975,4급,콩나물,명사,콩나물을 무치다
1976,4급,쾌적하다,형용사,공기가 쾌적하다
1977,4급,쿨쿨,부사,쿨쿨 자다
1978,4급,쿵,부사,쿵 소리가 나다
1979,4급,크림,명사,크림 파스타
1980,4급,큰돈,명사,큰돈을 모으다
1981,4급,큰딸,명사,큰딸과 작은딸
1982,4급,큰아들,명사,큰아들과 작은아들
1983,4급,큰일01,명사,큰일을 치르다
1984,4급,큰집,명사,큰집에 가다
1985,4급,키04,명사,차 키
1986,4급,타고나다,동사,재능을 타고나다
1987,4급,타다04,동사,월급을 타다
1988,4급,타다06,동사,때가 타다
1989,4급,타오르다,동사,불길이 타오르다
1990,4급,타인,명사,타인의 입장
1991,4급,탄생,명사,아이의 탄생
1992,4급,탈출,명사,비상 탈출
1993,4급,탑,명사,탑을 쌓다
1994,4급,태양,명사,태양이 뜨다
1995,4급,태우다01,동사,불에 태우다
1996,4급,택하다,동사,방법을 택하다
1997,4급,탤런트,명사,인기 탤런트
1998,4급,터널,명사,터널을 지나다
1999,4급,터지다,동사,풍선이 터지다
2000,4급,턱01,명사,사각 턱
2001,4급,텅,부사,텅 비다
2002,4급,테스트01,명사,테스트를 받다
2003,4급,토의,명사,토의 주제
2004,4급,통계,명사,통계 자료
2005,4급,통과,명사,국경 통과
2006,4급,통증,명사,통증을 느끼다
2007,4급,통행,명사,통행을 금지하다
2008,4급,퇴직,명사,퇴직 연금
2009,4급,투자,명사,시간 투자
2010,4급,투표,명사,찬반 투표
2011,4급,특수01,명사,특수 부대
2012,4급,특정,명사,특정 집단
2013,4급,틀림없다,형용사,범인이 틀림없다
2014,4급,틈01/틈02,명사/의존명사,창문 틈
2015,4급,파괴,명사,시설 파괴
2016,4급,파트너,명사,파트너를 구하다
2017,4급,판단,명사,상황 판단
2018,4급,판매자,명사,상품 판매자
2019,4급,판사,명사,판사와 검사
2020,4급,팔꿈치,명사,팔꿈치를 펴다
2021,4급,패스트푸드,명사,패스트푸드 음식점
2022,4급,팬01,명사,팬 사인회
2023,4급,퍼지다,동사,아래로 퍼지다
2024,4급,퍽02,부사,퍽 어렵다
2025,4급,펴내다,동사,책을 펴내다
2026,4급,편견,명사,편견을 깨다
2027,4급,편의,명사,편의를 봐주다
2028,4급,편히,부사,편히 살다
2029,4급,펼쳐지다,동사,길이 펼쳐지다
2030,4급,펼치다,동사,책을 펼치다
2031,4급,평02,명사,평이 좋다
2032,4급,평균,명사,평균 점수
2033,4급,평등,명사,남녀평등
2034,4급,평범하다,형용사,외모가 평범하다
2035,4급,평상시,명사,평상시 습관
2036,4급,평생,명사,평생 교육
2037,4급,평화,명사,세계 평화
2038,4급,평화롭다,형용사,마음이 평화롭다
2039,4급,폐지,명사,프로그램 폐지
2040,4급,포근하다,형용사,잠자리가 포근하다
2041,4급,포장지,명사,포장지로 싸다
2042,4급,폭넓다,형용사,폭넓은 주제
2043,4급,폭력,명사,폭력을 쓰다
2044,4급,폭발01,명사,감정 폭발
2045,4급,폭설,명사,폭설 주의보
2046,4급,폭우,명사,집중 폭우
2047,4급,표면,명사,표면이 거칠다
2048,4급,표준,명사,표준 시간
2049,4급,표준어,명사,표준어를 사용하다
2050,4급,표지01,명사,책 표지
2051,4급,푸다,동사,밥을 푸다
2052,4급,풀02,명사,풀이 자라다
2053,4급,풀어지다,동사,끈이 풀어지다
2054,4급,-품,접사,화장품
2055,4급,품01,명사,옷 품
2056,4급,품다,동사,알을 품다
2057,4급,풍기다,동사,냄새를 풍기다
2058,4급,풍부하다,형용사,자원이 풍부하다
2059,4급,풍속01,명사,세시 풍속
2060,4급,프로01,명사,프로 야구
2061,4급,필기,명사,필기를 하다
2062,4급,필수02,명사,필수 조건
2063,4급,필수적01∙ 필수적02,관형사∙ 명사,필수적인 요인
2064,4급,필수품,명사,여행 필수품
2065,4급,필요성,명사,필요성을 느끼다
2066,4급,핑계,명사,핑계로 삼다
2067,4급,하03,명사,아래
2068,4급,하긴,부사,
2069,4급,하느님,명사,하느님을 믿다
2070,4급,하도,부사,하도 바빠서
2071,4급,하여튼,부사,
2072,4급,학력02,명사,최종 학력
2073,4급,학문,명사,학문에 정진하다
2074,4급,학부모,명사,학부모 회의
2075,4급,학비,명사,학비를 내다
2076,4급,학용품,명사,학용품을 준비하다
2077,4급,한02,명사,한을 품다
2078,4급,한03,명사,끝
2079,4급,한가운데,명사,한가운데에 놓다
2080,4급,한겨울,명사,한겨울 추위
2081,4급,한결,부사,한결 낫다
2082,4급,한계,명사,한계를 넘다
2083,4급,한국적01∙ 한국적02,관형사∙ 명사,한국적 사고방식
2084,4급,한꺼번에,부사,한꺼번에 갚다
2085,4급,한낮,명사,한낮 더위
2086,4급,한눈,명사,한눈에 알아보다
2087,4급,한둘,수사,한둘이 아니다
2088,4급,한마디,명사,말 한마디
2089,4급,한밤중,명사,한밤중에 일어나다
2090,4급,한순간,명사,한순간에 사라지다
2091,4급,한여름,명사,한여름의 더위
2092,4급,한창02/한창01,부사/명사,한창 붐비다
2093,4급,한층,부사,한층 깊어지다
2094,4급,한편,명사,한편을 이루다
2095,4급,할부,명사,할부 기간
2096,4급,함부로,부사,함부로 말하다
2097,4급,합격자,명사,합격자를 발표하다
2098,4급,합리적01∙ 합리적02,관형사∙ 명사,합리적인 방법
2099,4급,합의,명사,합의를 보다
2100,4급,합하다,동사,힘을 합하다
2101,4급,항의,명사,항의 전화
2102,4급,해03,명사,해를 끼치다
2103,4급,해결책,명사,해결책을 마련하다
2104,4급,해내다,동사,거뜬히 해내다
2105,4급,해당,명사,해당 부서
2106,4급,해롭다,형용사,건강에 해롭다
2107,4급,해방,명사,노예 해방
2108,4급,해석,명사,영어 해석
2109,4급,해설,명사,정답 해설
2110,4급,해소,명사,스트레스 해소
2111,4급,해안,명사,해안 지방
2112,4급,해치다,동사,미관을 해치다
2113,4급,핵심,명사,핵심 인물
2114,4급,햇살,명사,햇살이 따뜻하다
2115,4급,행사02,명사,권력 행사
2116,4급,행위,명사,불법 행위
2117,4급,행정,명사,행정 업무
2118,4급,행하다,동사,폭력을 행하다
2119,4급,향,명사,향을 피우다
2120,4급,향기,명사,향기를 맡다
2121,4급,향상,명사,기술 향상
2122,4급,허가,명사,입국 허가
2123,4급,허용,명사,입학 허용
2124,4급,허허,부사,허허 웃다
2125,4급,헌,관형사,헌 책
2126,4급,험하다,형용사,길이 험하다
2127,4급,헤매다,동사,길에서 헤매다
2128,4급,헤아리다,동사,숫자를 헤아리다
2129,4급,헤엄치다,동사,물에서 헤엄치다
2130,4급,현대인,명사,현대인의 스트레스
2131,4급,현대적01∙ 현대적02,관형사∙ 명사,현대적으로 바꾸다
2132,4급,현상02,명사,열대야 현상
2133,4급,현실,명사,현실 도피
2134,4급,현실적01∙ 현실적02,관형사∙ 명사,현실적으로 생각하다
2135,4급,현장,명사,서식 현장
2136,4급,협력,명사,경제 협력
2137,4급,협조01,명사,자발적인 협조
2138,4급,-형02,접사,기본형
2139,4급,형님,명사,형님과 아우
2140,4급,형성,명사,가치관 형성
2141,4급,형식01,명사,형식을 갖추다
2142,4급,형편,명사,돌아가는 형편
2143,4급,혜택,명사,혜택을 누리다
2144,4급,호감,명사,호감을 얻다
2145,4급,호기심,명사,호기심이 강하다
2146,4급,호주머니,명사,호주머니에 넣다
2147,4급,호흡,명사,호흡이 멎다
2148,4급,혼내다,동사,아이를 혼내다
2149,4급,홀수,명사,홀수와 짝수
2150,4급,홍보,명사,신제품 홍보
2151,4급,홍수,명사,홍수가 나다
2152,4급,-화01,접사,간편화
2153,4급,화장지,명사,화장지로 닦다
2154,4급,화제,명사,화제를 바꾸다
2155,4급,화창하다,형용사,날씨가 화창하다
2156,4급,확,부사,소름이 확 끼치다
2157,4급,확대02,명사,확대와 축소
2158,4급,확보,명사,인력 확보
2159,4급,확산,명사,확산을 막다
2160,4급,확신,명사,확신이 서다
2161,4급,확실하다,형용사,증거가 확실하다
2162,4급,확실히,부사,확실히 말하다
2163,4급,확장,명사,확장 공사
2164,4급,환경,명사,자연 환경
2165,4급,환상,명사,환상이 깨지다
2166,4급,활기,명사,활기를 띠다
2167,4급,활동적01∙ 활동적02,관형사∙ 명사,활동적인 성격
2168,4급,활발히,부사,활발히 활동하다
2169,4급,활용,명사,공간 활용
2170,4급,회담,명사,회담을 열다
2171,4급,회복,명사,피로 회복
2172,4급,회화01,명사,영어 회화
2173,4급,효과적01∙ 효과적02,관형사∙ 명사,효과적인 방법
2174,4급,효도,명사,효도 관광
2175,4급,효율적01∙ 효율적02,관형사∙ 명사,효율적인 관리
2176,4급,효자,명사,효자와 효녀
2177,4급,후보,명사,대통령 후보
2178,4급,후회스럽다,형용사,후회스러운 과거
2179,4급,훈련,명사,민방위 훈련
2180,4급,훔치다02,동사,물건을 훔치다
2181,4급,휴양지,명사,휴양지로 떠나다
2182,4급,흉내,명사,흉내를 내다
2183,4급,흐름,명사,강물의 흐름
2184,4급,흑백,명사,흑백의 대비
2185,4급,흔들리다,동사,비행기가 흔들리다
2186,4급,흔적,명사,흔적을 남기다
2187,4급,흔하다,형용사,흔한 이름
2188,4급,흔히,부사,흔히 듣다
2189,4급,흘러나오다,동사,폐수가 흘러나오다
2190,4급,흘러내리다,동사,빗물이 흘러내리다
2191,4급,흙,명사,흙을 파다
2192,4급,흡수,명사,땀 흡수
2193,4급,흥미,명사,흥미가 생기다
2194,4급,흥미롭다,형용사,이야기가 흥미롭다
2195,4급,흥분,명사,흥분을 가라앉히다
2196,4급,흩어지다,동사,사방으로 흩어지다
2197,4급,힘껏,부사,힘껏 밀다
2198,4급,힘쓰다,동사,학업에 힘쓰다
2199,4급,힘없이,부사,힘없이 걷다
2200,4급,힘차다,형용사,힘찬 목소리
