Number,Level,Vocabulary,Wordclass,Guide
2172,중급,심리적,관형사·명사,심리적 변화
2173,중급,심부름,명사,을 보내다
2174,중급,심사08,명사,를 받다
2175,중급,심장02,명사,이 뛰다
2176,중급,심정01,명사,이 답답하다
2177,중급,심지어,부사,심지어 ~까지도
2178,중급,심판02,명사,법의 심판
2179,중급,십상02,명사/부사,십상 알맞다
2180,중급,싱싱하다,형용사,야채가
2181,중급,싸구려,명사,싸구려 화장품
2182,중급,싸다02,동사,오줌을
2183,중급,싸움,명사,이 나다
2184,중급,싸이다01,동사,보자기에
2185,중급,싼값,명사,에 팔다
2186,중급,쌍02,명사,쌍으로 묶다
2187,중급,쌍둥이,명사,를 키우다
2188,중급,쌓이다,동사,책들이
2189,중급,썩01,부사,썩 잘한다
2190,중급,썩다,동사,고기가
2191,중급,썰렁하다,형용사,날씨가
2192,중급,쏘다01,동사,총을
2193,중급,쏟다,동사,기름을
2194,중급,쏟아지다,동사,물이
2195,중급,쐬다01,동사,바람을
2196,중급,쑤시다01,동사,몸이
2197,중급,쑥스럽다,형용사,표정이
2198,중급,쓰기,명사,쓰기 평가
2199,중급,쓰다듬다,동사,머리를
2200,중급,쓰러지다,동사,나무가
2201,중급,쓰이다01,동사,칠판에
2202,중급,쓰이다03,동사,저울이
2203,중급,쓴맛,명사,이 나다
2204,중급,쓸다02,동사,낙엽을
2205,중급,쓸데없다,형용사,물건이
2206,중급,쓸데없이,부사,쓸데없이 돈을 쓰다
2207,중급,쓸쓸하다,형용사,마음이
2208,중급,씌우다01,동사,모자를
2209,중급,씨01,명사,를 뿌리다
2210,중급,씨름,명사,씨름 경기
2211,중급,씨앗,명사,을 뿌리다
2212,중급,-씩03,접사,조금씩
2213,중급,씩씩하다02,형용사,씩씩한 사람
2214,중급,씻기다01,동사,비에
2215,중급,씻기다02,동사,아이를
2216,중급,아가01,명사,가 울다
2217,중급,아깝다,형용사,돈이
2218,중급,아끼다,동사,돈을
2219,중급,아냐,감탄사,아냐. 괜찮아
2220,중급,아동02,명사,의 성장
2221,중급,아드님,명사,첫째 아드님
2222,중급,아래층,명사,으로 내려가다
2223,중급,아랫사람,명사,의 도리
2224,중급,아랫집,명사,에 내려가다
2225,중급,아마도,부사,아마도 -을 것이다
2226,중급,아무개,대명사,아무개 씨
2227,중급,아무래도,부사,아무래도 이상하다
2228,중급,아무런,관형사,−
2229,중급,아무렇다,형용사,미래가 아무렇든
2230,중급,아무튼,부사,"아무튼, 다행이다."
2231,중급,아쉬움,명사,이 남다
2232,중급,아쉽다,형용사,작별이
2233,중급,아시아,명사,아시아 대륙
2234,중급,아예,부사,아예 안 하다
2235,중급,아울러,부사,실력과 아울러 미모도
2236,중급,아이02,감탄사,"아이, 나도 바쁜데"
2237,중급,아이고,감탄사,"아이고, 시끄러워"
2238,중급,아이디어,명사,를 내다
2239,중급,아침밥,명사,을 먹다
2240,중급,아침저녁,명사,아침저녁으로 만나다
2241,중급,아프리카,명사,아프리카 대륙
2242,중급,아픔,명사,육신의 아픔
2243,중급,아하,감탄사,"아하, 그렇구나"
2244,중급,아홉째,수사·관형사/명사,아홉째 날
2245,중급,악몽,명사,을 꾸다
2246,중급,악수06,명사,를 하다
2247,중급,악취01,명사,가 나다
2248,중급,악화01,명사,갈등 악화
2249,중급,안과02,명사,에서 치료를 받다
2250,중급,안기다01,동사,아기가
2251,중급,안기다02,동사,꽃다발을
2252,중급,안내서,명사,를 읽다
2253,중급,안내소,명사,에 들르다
2254,중급,안내원,명사,을 따라가다
2255,중급,안내판,명사,을 세우다
2256,중급,안되다02,형용사,형편이
2257,중급,안방02,명사,에서 자다
2258,중급,안부01,명사,를 묻다
2259,중급,안색,명사,이 나쁘다
2260,중급,안심04,명사,이 되다
2261,중급,안약,명사,을 넣다
2262,중급,안전띠,명사,를 매다
2263,중급,안정01,명사,을 유지하다
2264,중급,안주04,명사,를 먹다
2265,중급,안타까워하다,동사,죽음을
2266,중급,안타깝다,형용사,마음이
2267,중급,안팎,명사,나라 안팎
2268,중급,앉히다,동사,자리에
2269,중급,않다,동사,세수를
2270,중급,알01,명사,에서 깨다
2271,중급,알레르기,명사,를 일으키다
2272,중급,알려지다,동사,사실이
2273,중급,알아내다,동사,사실을
2274,중급,알아듣다,동사,말귀를
2275,중급,알아맞히다,동사,답을
2276,중급,알아주다,동사,마음을
2277,중급,알차다,형용사,내용이
2278,중급,앓다,동사,감기를
2279,중급,암08,명사,에 걸리다
2280,중급,암기02,명사,암기 과목
2281,중급,압력,명사,이 높다
2282,중급,앗01,감탄사,앗! 깜짝이야.
2283,중급,앞길01,명사,을 건너다
2284,중급,앞날,명사,을 기약하다
2285,중급,앞두다,동사,시험을
2286,중급,앞뒤,명사,를 돌아보다
2287,중급,앞머리,명사,를 기르다
2288,중급,앞바다,명사,로 나가다
2289,중급,앞서,부사,앞서 도착하다
2290,중급,앞서다,동사,앞서서 걷다
2291,중급,앞세우다,동사,반장을
2292,중급,앞장서다,동사,앞장서 가다
2293,중급,앞집,명사,에 살다
2294,중급,애01,명사,를 태우다
2295,중급,애기01,명사,를 낳다
2296,중급,애쓰다,동사,도우려고
2297,중급,애완동물,명사,을 기르다
2298,중급,애정02,명사,을 가지다
2299,중급,액세서리,명사,를 달다
2300,중급,액수03,명사,가 크다
2301,중급,액자01,명사,를 걸다
2302,중급,야간,명사,야간 근무
2303,중급,야경02,명사,을 감상하다
2304,중급,야근,명사,을 하다
2305,중급,야단01,명사,을 떨다
2306,중급,야옹01,부사,고양이가 야옹 울다
2307,중급,야외,명사,로 나가다
2308,중급,야하다01,형용사,옷차림이
2309,중급,약도,명사,를 그리다
2310,중급,약점01,명사,을 잡다
2311,중급,약품,명사,을 구입하다
2312,중급,약혼,명사,을 발표하다
2313,중급,약혼녀,명사,와 헤어지다
2314,중급,약혼자01,명사,를 소개하다
2315,중급,얌전,명사,을 떨다
2316,중급,양05,명사,동물
2317,중급,양07,관형사,양 무릎
2318,중급,양20,명사,이 많다
2319,중급,양국01,명사,이 교류하다
2320,중급,양념,명사,을 섞다
2321,중급,양력02,명사,음력
2322,중급,양배추,명사,를 먹다
2323,중급,양보03,명사,자리 양보
2324,중급,양산05,명사,을 쓰다
2325,중급,양식04,명사,에 맞추다
2326,중급,양심02,명사,에 찔리다
2327,중급,양옆,명사,에 앉다
2328,중급,양쪽,명사,양쪽 뺨
2329,중급,양파,명사,를 볶다
2330,중급,얕다,형용사,강이
2331,중급,얘03,줄어든 말,이 아이
2332,중급,-어08,접사,한국어
2333,중급,어긋나다,동사,뼈가
2334,중급,어기다01,동사,약속을
2335,중급,어느덧,부사,어느덧 사라지다
2336,중급,어느새,부사,어느새 다 자라다
2337,중급,어둠,명사,이 깔리다
2338,중급,어떡하다,줄어든 말,어떠하게 하다
2339,중급,어려움,명사,을 겪다
2340,중급,어려워하다,동사,선배를
2341,중급,어르신,명사,을 뵙다
2342,중급,어리석다,형용사,생각이
2343,중급,어린애,명사,를 보살피다
2344,중급,어머,감탄사,"어머, 눈이 오네"
2345,중급,어색하다02,형용사,사이가
2346,중급,어저께,부사/명사,어저께 아침
2347,중급,어지럽다,형용사,머리가
2348,중급,어쨌든,부사,어쨌든 고맙다
2349,중급,어쩌다02,부사,어쩌다가
2350,중급,어쩌면,부사,어쩌면 너도
2351,중급,어쩐지,부사,어쩐지 이상하다
2352,중급,어찌나,부사,어찌나 귀여운지
2353,중급,어찌하다,동사,어찌할 수 없다
2354,중급,어차피,부사,어차피 안 되다
2355,중급,어휘02,명사,를 외우다
2356,중급,어휴,감탄사,"어휴, 정신이 없군"
2357,중급,억양,명사,을 높이다
2358,중급,억울하다,형용사,죽음이
2359,중급,억지로,부사,억지로 웃다
2360,중급,언급,명사,을 피하다
2361,중급,언덕,명사,을 오르다
2362,중급,언론,명사,언론 매체
2363,중급,언젠가,부사,미래의 언젠가
2364,중급,얹다,동사,무릎 위에
2365,중급,얻어먹다,동사,구걸해서
2366,중급,얼룩,명사,을 지우다
2367,중급,얼른02,부사,얼른 일어나다
2368,중급,얼리다03,동사,얼음을
2369,중급,얼마간,명사,얼마간의 돈
2370,중급,엄격02,명사,엄격 적용
2371,중급,엄숙하다,형용사,분위기가
2372,중급,엄청나다,형용사,피해가
2373,중급,업계01,명사,서비스 업계
2374,중급,업다,동사,동생을
2375,중급,업무02,명사,를 맡기다
2376,중급,업적,명사,을 남기다
2377,중급,업체,명사,와 거래하다
2378,중급,없애다,동사,근심을
2379,중급,없어지다,동사,말이
2380,중급,없이,부사,죄 없이
2381,중급,엉뚱하다,형용사,대답이
2382,중급,엉망,명사,으로 만들다
2383,중급,엉터리,명사,로 말하다
2384,중급,엊그제,명사/부사,엊그제 아침
2385,중급,엎드리다,동사,엎드려 자다
2386,중급,에너지,명사,가 넘치다
2387,중급,에스컬레이터,명사,에 타다
2388,중급,여07,명사,여자
2389,중급,-여27,접사,십여 년
2390,중급,여가03,명사,를 즐기다
2391,중급,여간,부사,여간 ~이 아니다
2392,중급,여건01,명사,이 좋다
2393,중급,여고01,명사,여고 시절
2394,중급,여관03,명사,에서 자다
2395,중급,여기다,동사,가족으로
2396,중급,여덟째,수사·관형사/명사,여덟째 날
2397,중급,여드름,명사,이 나다
2398,중급,여럿,명사,여럿 가운데
2399,중급,여름철,명사,여름철 날씨
2400,중급,여름휴가,명사,를 떠나다
2401,중급,여보01,감탄사,"여보, 마누라"
2402,중급,여부01,명사,사실 여부
2403,중급,여섯째,수사·관형사/명사,여섯째 날
2404,중급,여유,명사,가 있다
2405,중급,여유롭다,형용사,시간이
2406,중급,여인01,명사,중년 여인
2407,중급,여전히,부사,여전히 그대로
2408,중급,여쭈다,동사,선생님께
2409,중급,여행가,명사,배낭 여행가
2410,중급,역사가,명사,가 연구하다
2411,중급,역사상02,명사,한국 역사상
2412,중급,역사적,관형사·명사,역사적 기록
2413,중급,역할,명사,을 정하다
2414,중급,엮다,동사,짚을
2415,중급,연02,명사,연 강수량
2416,중급,연간02,명사,연간 수입
2417,중급,연고04,명사,를 바르다
2418,중급,연관06,명사,이 있다
2419,중급,연구03,명사,에 몰두하다
2420,중급,연구소,명사,를 세우다
2421,중급,연구실,명사,에서 공부하다
2422,중급,연구원01,명사,이 되다
2423,중급,연구원02,명사,에서 일하다
2424,중급,연구자,명사,로 일하다
2425,중급,연기05,명사,무기한 연기
2426,중급,연기09,명사,담배 연기
2427,중급,연기10,명사,배우의 연기
2428,중급,연기자,명사,드라마 연기자
2429,중급,연도01,명사,졸업 연도
2430,중급,연두색,명사,연두색 새싹
2431,중급,연령01,명사,연령 제한
2432,중급,연못,명사,에 빠지다
2433,중급,연봉02,명사,연봉이 오르다
2434,중급,연설02,명사,을 마치다
2435,중급,연속02,명사,일주일 연속
2436,중급,연애05,명사,연애 감정
2437,중급,연인06,명사,연인 사이
2438,중급,연장05,명사,연장 근무
2439,중급,연주06,명사,피아노 연주
2440,중급,연주회,명사,피아노 연주회
2441,중급,연체01,명사,연체 도서
2442,중급,연체료,명사,를 내다
2443,중급,연출02,명사,영화 연출
2444,중급,연탄03,명사,을 때다
2445,중급,연하다01,형용사,고기가
2446,중급,연합03,명사,유럽 연합
2447,중급,열기07,명사,뜨거운 열기
2448,중급,열리다01,동사,열매가
2449,중급,열매01,명사,가 열리다
2450,중급,열쇠고리,명사,에 끼우다
2451,중급,열정02,명사,을 쏟다
2452,중급,열중,명사,을 하다
2453,중급,열째,수사·관형사/명사,열째 날
2454,중급,염색01,명사,을 들이다
2455,중급,엿보다,동사,몰래 엿보다
2456,중급,영03,부사,영 모르겠다
2457,중급,영리하다01,형용사,머리가
2458,중급,영상01,명사,영상에 담다
2459,중급,영상03,명사,영하
2460,중급,영양05,명사,이 풍부하다
2461,중급,영양제,명사,를 먹다
2462,중급,영업,명사,을 마치다
2463,중급,영역03,명사,활동 영역
2464,중급,영웅,명사,전쟁 영웅
2465,중급,영원02,명사,을 약속하다
2466,중급,영원히,부사,영원히 사랑하다
2467,중급,영향04,명사,을 미치다
2468,중급,영향력,명사,을 미치다
2469,중급,영혼02,명사,이 되다
2470,중급,영화감독,명사,으로 데뷔하다
2471,중급,예01,명사,예로부터
2472,중급,예08,명사,를 들다
2473,중급,예15,명사,가 바르다
2474,중급,예감03,명사,불길한 예감
2475,중급,예고01,명사,를 보다
2476,중급,예금01,명사,을 찾다
2477,중급,예방02,명사,산불 예방
2478,중급,예보,명사,일기 예보
2479,중급,예비02,명사,예비 식량
2480,중급,예산02,명사,을 짜다
2481,중급,예상02,명사,과 다르다
2482,중급,예선02,명사,에 통과하다
2483,중급,예술가,명사,로 활동하다
2484,중급,예술적,관형사·명사,예술적 작품
2485,중급,예식장,명사,을 예약하다
2486,중급,예외,명사,로 하다
2487,중급,예의06,명사,가 바르다
2488,중급,예절,명사,을 지키다
2489,중급,예정02,명사,을 앞당기다
2490,중급,예측,명사,이 맞다
2491,중급,예컨대,부사,−
2492,중급,옛날이야기,명사,를 들려주다
2493,중급,오02,감탄사,오! 그래요?
2494,중급,오가다,동사,말이
2495,중급,오늘날,명사,에 이르다
2496,중급,오락01,명사,오락 문화
2497,중급,오락실,명사,에서 놀다
2498,중급,오래도록,부사,오래도록 간직하다
2499,중급,오래오래01,부사,오래오래 사세요
2500,중급,오랜,관형사,오랜 시간
2501,중급,오로지,부사,오로지 공부만 하다
2502,중급,오르내리다,동사,계단을
2503,중급,오른발,명사,을 쓰다
2504,중급,오른편,명사,에 앉다
2505,중급,오리03,명사,동물
2506,중급,오염,명사,오염 물질
2507,중급,오직01,부사,오직 너만
2508,중급,오징어,명사,를 먹다
2509,중급,오토바이,명사,를 타다
2510,중급,오페라,명사,를 보다
2511,중급,오피스텔,명사,에 살다
2512,중급,오해02,명사,를 풀다
2513,중급,오히려,부사,오히려 화를 내다
2514,중급,옥수수,명사,를 먹다
2515,중급,온01,관형사,온 집안
2516,중급,온갖,관형사,온갖 방법
2517,중급,온라인,명사,온라인 게임
2518,중급,온몸,명사,이 아프다
2519,중급,온종일,명사/부사,을 보내다
2520,중급,온천02,명사,에 가다
2521,중급,온통,명사/부사,온통 그 생각뿐이다
2522,중급,올02,명사,올 삼월
2523,중급,올라서다,동사,계단에
2524,중급,올라타다,동사,비행기에
2525,중급,올려놓다,동사,난로 위에
2526,중급,올려다보다,동사,나무를
2527,중급,올바르다,형용사,생각이
2528,중급,올여름,명사,올여름 날씨
2529,중급,옮기다,동사,숙소를
2530,중급,옷차림,명사,이 단정하다
2531,중급,와인,명사,을 마시다
2532,중급,완벽01,명사,을 추구하다
2533,중급,완성01,명사,한 달 완성
2534,중급,완전01,명사,에 가깝다
2535,중급,왕복,명사,으로 운행하다
2536,중급,왠지,부사,왠지 기분이 좋다
2537,중급,외04,명사/의존명사,그 외
2538,중급,외가,명사,−
2539,중급,외갓집,명사,에 가다
2540,중급,외과01,명사,에서 치료받다
2541,중급,외교01,명사,외교 관계
2542,중급,외교관,명사,으로 일하다
2543,중급,외로움,명사,을 느끼다
2544,중급,외면03,명사,을 당하다
2545,중급,외모02,명사,를 가꾸다
2546,중급,외박01,명사,이 잦다
2547,중급,외부02,명사,로 나가다
2548,중급,외삼촌,명사,친척
2549,중급,외숙모,명사,친척
2550,중급,외식02,명사,을 나가다
2551,중급,외아들,명사,로 자라다
2552,중급,외출복,명사,을 벗다
2553,중급,외치다01,동사,큰 소리로
2554,중급,외투01,명사,를 입다
2555,중급,외할머니,명사,가족
2556,중급,외할아버지,명사,가족
2557,중급,왼발,명사,을 쓰다
2558,중급,왼편,명사,에 앉다
2559,중급,요01,명사,를 깔다
2560,중급,요03,관형사,요 녀석
2561,중급,요가02,명사,를 배우다
2562,중급,요구03,명사,를 들어주다
2563,중급,요구르트,명사,를 마시다
2564,중급,요리법,명사,을 개발하다
2565,중급,요새01,명사,요 사이
2566,중급,요소04,명사,구성 요소
2567,중급,요약02,명사,내용 요약
2568,중급,요인03,명사,성공 요인
2569,중급,요즈음,명사,요즈음 유행이다
2570,중급,요청,명사,을 받다
2571,중급,욕02,명사,을 퍼붓다
2572,중급,욕망,명사,이 크다
2573,중급,욕실,명사,에서 씻다
2574,중급,욕심,명사,을 내다
2575,중급,용09,명사,동물
2576,중급,-용11,접사,어린이용
2577,중급,용감하다,형용사,군인이
2578,중급,용건01,명사,만 말하다
2579,중급,용기02,명사,를 내다
2580,중급,용도02,명사,에 맞다
2581,중급,용돈,명사,을 쓰다
2582,중급,용서01,명사,를 구하다
2583,중급,용어02,명사,법률 용어
2584,중급,용품01,명사,등산 용품
2585,중급,우기다01,동사,끝까지 우기다
2586,중급,우려01,명사,가 크다
2587,중급,우물01,명사,을 파다
2588,중급,우선07,명사,으로 하다
2589,중급,우수11,명사,우수 학생
2590,중급,우습다,형용사,표정이
2591,중급,우승05,명사,우승 후보
2592,중급,우아하다,형용사,분위기가
2593,중급,우연02,명사,의 일치
2594,중급,우연히,부사,우연히 발견하다
2595,중급,우울,명사,을 느끼다
2596,중급,우정02,명사,을 쌓다
2597,중급,우주02,명사,우주 만물
2598,중급,우체통,명사,에 편지를 넣다
2599,중급,우측,명사,우측 방향
2600,중급,우편04,명사,으로 보내다
2601,중급,우편물,명사,을 보내다
2602,중급,우편함,명사,에 넣다
2603,중급,우회전,명사,을 알리다
2604,중급,운06,명사,이 좋다
2605,중급,운동량,명사,을 조절하다
2606,중급,운동선수,명사,로 활동하다
2607,중급,운명01,명사,을 받아들이다
2608,중급,운반02,명사,이삿짐 운반
2609,중급,운영03,명사,기업 운영
2610,중급,운전기사,명사,가 안내하다
2611,중급,운전면허,명사,를 따다
2612,중급,운행02,명사,운행 노선
2613,중급,울리다01,동사,전화기가
2614,중급,울리다02,동사,아기를
2615,중급,울음소리,명사,가 나다
2616,중급,움직임,명사,을 따라가다
2617,중급,웃기다,동사,사람을
2618,중급,웃어른,명사,을 공경하다
2619,중급,웃음소리,명사,가 나다
2620,중급,워낙,부사,비싸다
2621,중급,원12,명사,을 그리다
2622,중급,-원17,접사,회사원
2623,중급,-원18,접사,대학원
2624,중급,원래01,명사/부사,원래 그렇다
2625,중급,원룸,명사,에 살다
2626,중급,원리02,명사,를 발견하다
2627,중급,원만하다,형용사,성품이
2628,중급,원서05,명사,를 내다
2629,중급,원숭이,명사,를 키우다
2630,중급,원인02,명사,을 밝히다
2631,중급,원칙,명사,을 지키다
2632,중급,월03,명사,월요일
2633,중급,월드컵,명사,이 열리다
2634,중급,월말,명사,이 되다
2635,중급,월세,명사,를 내다
2636,중급,웬01,관형사,웬 영문인지
2637,중급,웬만하다,형용사,가격이
2638,중급,웬일,명사,로 일찍 오다
2639,중급,위05,의존명사,1위
2640,중급,위기01,명사,를 면하다
2641,중급,위대하다01,형용사,업적이
2642,중급,위로02,명사,를 받다
2643,중급,위반03,명사,신호 위반
2644,중급,위아래,명사,로 정렬하다
2645,중급,위원회,명사,가 열리다
2646,중급,위층,명사,으로 올라가다
2647,중급,위하다01,동사,가족을
2648,중급,위험성,명사,이 크다
2649,중급,위협,명사,을 당하다
2650,중급,윗글,명사,을 읽다
2651,중급,윗사람,명사,을 모시다
2652,중급,유교02,명사,유교 문화
2653,중급,유난히,부사,유난히 작다
2654,중급,유능01,명사,무능
2655,중급,유도08,명사,대화 유도
2656,중급,유람선,명사,을 타다
2657,중급,유럽02,명사,에 가다
2658,중급,유료01,명사,무료
2659,중급,유리05,명사,불리
2660,중급,유리창01,명사,을 닦다
2661,중급,유머,명사,가 있다
2662,중급,유물04,명사,을 전시하다
2663,중급,유산07,명사,을 물려받다
2664,중급,유일06,명사,세계 유일
2665,중급,유적08,명사,이 발견되다
2666,중급,유적지,명사,를 조사하다
2667,중급,유지09,명사,질서 유지
2668,중급,유창하다,형용사,영어가
2669,중급,유치하다01,형용사,생각이
2670,중급,유쾌,명사,불쾌
2671,중급,유통04,명사,자본의 유통
2672,중급,유형07,명사,을 나누다
2673,중급,유혹02,명사,뇌물의
2674,중급,육군02,명사,육군 부대
2675,중급,육지02,명사,에서 살다
2676,중급,육체03,명사,건강한 육체
2677,중급,육체적,관형사·명사,육체적 피로
2678,중급,-율04,접사,할인율
2679,중급,으악,부사/감탄사,으악 하고 토하다
2680,중급,은04,명사,금과 은
2681,중급,은혜,명사,를 갚다
2682,중급,음력02,명사,양력
2683,중급,음반,명사,을 내다
2684,중급,음성02,명사,을 듣다
2685,중급,음식물,명사,을 삼키다
2686,중급,음악회,명사,에 가다
2687,중급,음주,명사,음주 운전
2688,중급,응급실,명사,에 실려 가다
2689,중급,응답,명사,을 기다리다
2690,중급,응시03,명사,응시 원서
2691,중급,응원,명사,을 보내다
2692,중급,의견01,명사,을 나누다
2693,중급,의논,명사,을 하다
2694,중급,의도02,명사,를 가지다
2695,중급,의류,명사,여성 의류
2696,중급,의무01,명사,를 다하다
2697,중급,의무적,관형사·명사,의무적 규정
2698,중급,의문02,명사,이 생기다
2699,중급,의복01,명사,을 갈아입다
2700,중급,의사02,명사,를 밝히다
2701,중급,의상01,명사,을 고르다
2702,중급,의식03,명사,을 잃다
2703,중급,의식04,명사,을 치르다
2704,중급,의심03,명사,을 받다
2705,중급,의외,명사,의외의 결과
2706,중급,의욕,명사,이 넘치다
2707,중급,의존,명사,알코올 의존
2708,중급,의지04,명사,를 하다
2709,중급,의지06,명사,가 강하다
2710,중급,-이32,접사,많이
2711,중급,이곳저곳,명사,에 다니다
2712,중급,이국적01,관형사·명사,이국적 풍경
2713,중급,이기적,관형사·명사,이기적 성격
2714,중급,이끌다,동사,단체를
2715,중급,이내03,부사,이내 잠이 들다
2716,중급,이내05,명사,한 시간 이내
2717,중급,이념,명사,교육 이념
2718,중급,이달01,명사,이달 말
2719,중급,이대로,부사,이대로 두다
2720,중급,이동03,명사,장소 이동
2721,중급,이따01,부사,이따 만나요
2722,중급,이래서,줄어든 말,이러한 이유로
2723,중급,이러다,동사,말하다
2724,중급,이런저런,관형사,이런저런 문제
2725,중급,이력서,명사,를 내다
2726,중급,이론01,명사,을 세우다
2727,중급,이롭다02,형용사,건강에
2728,중급,이루다01,동사,꿈을
2729,중급,이루어지다,동사,소원이
2730,중급,이룩하다,동사,성장을
2731,중급,이르다01,동사,목적지에
2732,중급,이르다02,동사,자세히 이르다
2733,중급,이른바,부사,−
2734,중급,이름표,명사,를 달다
2735,중급,이리03,부사,이리 오다
2736,중급,이리저리02,부사,이리저리 돌아다니다
2737,중급,이만02,부사,이만 줄이다
2738,중급,이만큼,부사/명사,이만큼 달라지다
2739,중급,이메일,명사,을 보내다
2740,중급,이미지,명사,청각적 이미지
2741,중급,이민03,명사,을 가다
2742,중급,이발03,명사,을 하다
2743,중급,이벤트,명사,가 열리다
2744,중급,이별,명사,을 선언하다
2745,중급,이비인후과,명사,에서 치료하다
2746,중급,이상적01,관형사·명사,이상적 방법
2747,중급,이성08,명사,을 잃다
2748,중급,이성10,명사,이성 친구
2749,중급,이어01,부사,이어 말하다
2750,중급,이어지다,동사,둥글게 이어지다
2751,중급,이왕02,명사/부사,이왕의 일
2752,중급,이외01,명사,관계자 이외
2753,중급,이용자,명사,인터넷 이용자
2754,중급,이웃집,명사,에 놀러 가다
2755,중급,이윽고,부사,이윽고 밤이 되다
2756,중급,이익02,명사,이 남다
2757,중급,이자05,명사,가 비싸다
2758,중급,이전08,명사,주소 이전
2759,중급,이제야,부사,이제야 알다
2760,중급,이튿날,명사,이 되다
2761,중급,이하02,명사,수준 이하
2762,중급,이해관계,명사,를 따지다
2763,중급,이해력,명사,이 부족하다
2764,중급,이혼03,명사,이혼 서류
2765,중급,익다02,형용사,손에
2766,중급,익히다01,동사,고기를
2767,중급,익히다02,동사,기술을
2768,중급,인간01,명사,인간 사회
2769,중급,인간관계,명사,가 좋다
2770,중급,인간성,명사,이 좋다
2771,중급,인간적,관형사·명사,인간적 권리
2772,중급,인격,명사,을 존중하다
2773,중급,인공01,명사,인공 호수
2774,중급,인구01,명사,가 증가하다
2775,중급,인도02,명사,로 걷다
2776,중급,인력01,명사,을 양성하다
2777,중급,인류01,명사,인류 공동체
2778,중급,인물,명사,이 좋다
2779,중급,인삼차,명사,를 마시다
2780,중급,인상01,명사,이 좋다
2781,중급,인상03,명사,요금 인상
2782,중급,인상06,명사,에 남다
2783,중급,인상적,관형사·명사,인상적 작품
2784,중급,인생01,명사,을 바치다
2785,중급,인쇄,명사,인쇄 매체
2786,중급,인쇄물,명사,을 찍다
2787,중급,인스턴트,명사,인스턴트 커피
2788,중급,인식,명사,이 강하다
2789,중급,인심01,명사,이 변하다
2790,중급,인연03,명사,을 맺다
2791,중급,인용02,명사,인용 문구
2792,중급,인원,명사,이 남다
2793,중급,인재02,명사,를 기르다
2794,중급,인정04,명사,이 넘치다
2795,중급,인정08,명사,을 받다
2796,중급,인체,명사,를 해부하다
2797,중급,인터뷰,명사,인터뷰 기사
2798,중급,인하01,명사,가격 인하
2799,중급,인하다01,동사,그로 인하여
2800,중급,일06,명사,일요일
2801,중급,일곱째,수사·관형사/명사,일곱째 날
2802,중급,일교차,명사,가 크다
2803,중급,일단01,부사,먼저
2804,중급,일대03,명사,서울 일대
2805,중급,일등,명사,일등 신랑
2806,중급,일반02,명사,일반 국민
2807,중급,일반인,명사,일반인 대상
2808,중급,일반적,관형사·명사,일반적 생각
2809,중급,일본어,명사,로 말하다
2810,중급,일본인,명사,을 만나다
2811,중급,일부러,부사,일부러 오다
2812,중급,일부분,명사,에 속하다
2813,중급,일상04,명사,에 만족하다
2814,중급,일상생활,명사,에서 사용하다
2815,중급,일상적,관형사·명사,일상적 사용
2816,중급,일생01,명사,을 살다
2817,중급,일석이조,명사,를 노리다
2818,중급,일손,명사,을 구하다
2819,중급,일시03,명사,모임 일시
2820,중급,일시불,명사,로 내다
2821,중급,일시적,관형사·명사,일시적 감정
2822,중급,일쑤,명사/부사,굶기가 일쑤이다
2823,중급,일어,명사,로 말하다
2824,중급,일으키다,동사,윗몸을
2825,중급,일일이02,부사,일일이 검사하다
2826,중급,일자리,명사,를 구하다
2827,중급,일정01,명사,일정 기준
2828,중급,일정03,명사,을 짜다
2829,중급,일정표,명사,가 바뀌다
2830,중급,일종03,명사,일종의 자유
2831,중급,일찍이,부사,일찍이 나서다
2832,중급,일체01,명사/부사,일체 금지하다
2833,중급,일출01,명사,을 보다
2834,중급,일치01,명사,의견 일치
2835,중급,일행01,명사,과 헤어지다
2836,중급,일회용,명사,일회용 젓가락
2837,중급,일회용품,명사,을 사용하다
2838,중급,읽기베스트셀러 쇼핑,명사,를 배우다
2839,중급,읽히다01,동사,책이
2840,중급,읽히다02,동사,책을
2841,중급,임금03,명사,을 올리다
2842,중급,임무01,명사,를 맡기다
2843,중급,임시02,명사,로 맡다
2844,중급,임신02,명사,임신 초기
2845,중급,입국02,명사,출국
2846,중급,입금,명사,입금 통장
2847,중급,입대01,명사,제대
2848,중급,입력,명사,자료 입력
2849,중급,입맛,명사,이 좋다
2850,중급,입사03,명사,입사 시험
2851,중급,입시04,명사,대학 입시
2852,중급,입장02,명사,무료 입장
2853,중급,입장04,명사,을 밝히다
2854,중급,입장료,명사,를 내다
2855,중급,입학식,명사,을 치르다
2856,중급,입히다,동사,옷을
2857,중급,잇다01,동사,끈을
2858,중급,잇따르다,동사,차가
2859,중급,잊히다,동사,기억에서
2860,중급,자01,명사,로 재다
2861,중급,자04,감탄사,"자, 갑시다"
2862,중급,자14,명사,하늘 천 자
2863,중급,-자30,접사,과학자
2864,중급,자가용,명사,으로 출근하다
2865,중급,자격04,명사,보호자 자격
2866,중급,자격증,명사,을 따다
2867,중급,자극01,명사,피부에 자극이 되다
2868,중급,자기03,명사/대명사,를 반성하다
2869,중급,자꾸만,부사,자꾸만 귀찮게 하다
2870,중급,자녀01,명사,를 기르다
